Fecha,PlotID,obsUnitId,obs_unit_id_num,Yield_kgm2,Etiqueta_Rendimiento,SPAD_Punto,Etiqueta_SPAD,NDVI_Punto,Mean_Red_Reflectance_Dron,Mean_NIR_Reflectance_Dron,NDVI_Dron,Etiqueta_NDVI_Dron,Etiqueta_FINAL
2023-07-07,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,6.740144951892158e-08,6.266715760290365e-07,0.8057799481093237,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,0.75,7.27712521626576e-08,6.041315757422929e-07,0.784987595965913,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,44.05,Indeterminado,,5.4692367541410806e-08,6.433077209981061e-07,0.8432883650320213,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,41.2,Indeterminado,0.855,5.357843235150423e-08,6.174868165027513e-07,0.8403182628127994,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,37.05,Indeterminado,0.835,6.23584672720986e-08,6.028587751572663e-07,0.812516984543677,Sana,Indeterminado
2023-08-09,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,33.325,Indeterminado,,6.071390728377382e-08,5.176906452479184e-07,0.7900642136441444,Sana,Indeterminado
2023-08-14,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,28.3,Plaga,,6.995554490429279e-08,4.2843388687199707e-07,0.7192735622223487,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,24.525,Plaga,,6.212383987095359e-08,1.7177233977653513e-07,0.46879132472721774,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,0.0,Indeterminado_SPAD,,9.54072982907555e-08,1.5743945949504254e-07,0.24533500744683573,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,1.2381237370046141e-07,1.9294035334041308e-07,0.21823957219169018,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,7.078644255947141e-08,1.1954039201261935e-07,0.2561590937124593,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,2.7793738339803094e-07,2.93140773719733e-07,0.02662225849861546,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,2.4015144622906274e-07,2.5929859115999163e-07,0.038336457097937746,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,2.8469098031455897e-07,3.004441834137544e-07,0.026922331925534174,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,8.607473389663667e-08,1.058131767059356e-07,0.1028644417843504,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,56.2,Sana,0.28,8.140702047593217e-08,1.923198338613136e-07,0.4051952215427539,Indeterminado,Plaga
2023-06-19,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,0.41,1.4134049812965292e-07,4.3285766331578317e-07,0.5076943549458439,Sana,Plaga
2023-06-26,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,0.525,1.3911826812771365e-07,4.7227919754626636e-07,0.5449170926007839,Sana,Plaga
2023-06-30,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,5.298919107354517e-08,4.900796222439039e-07,0.804852756136558,Sana,Plaga
2023-07-07,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,4.849630122439856e-08,6.011300853984309e-07,0.8506947925052332,Sana,Plaga
2023-07-10,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,0.805,5.0875896899047995e-08,5.900542239534474e-07,0.8412435451422429,Sana,Plaga
2023-07-18,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,39.2,Indeterminado,,5.181411257781859e-08,5.881804136292527e-07,0.8380795133205434,Sana,Plaga
2023-07-24,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,27.025,Plaga,0.77,6.798302634887258e-08,5.17435937979459e-07,0.7677457325733493,Sana,Plaga
2023-07-31,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,27.35,Plaga,0.705,9.418205489359251e-08,4.7481487201590674e-07,0.6689540823879618,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,18.4025,Plaga,,1.0202235189920217e-07,3.8973514919914684e-07,0.5850704801804408,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,8.575,Plaga,,1.0139349210439916e-07,2.9292407794657136e-07,0.48572673497002544,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,0.0,Indeterminado_SPAD,,6.745245425877643e-08,1.3013609667962604e-07,0.317243292301845,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,0.0,Indeterminado_SPAD,,9.649711872383379e-08,1.6458292368570655e-07,0.2607851765822479,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,1.1104230227321443e-07,1.8810774350585054e-07,0.2576146730378648,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P33,TTADDA_NARO_2023_F1P33,33,2.23222222222222,Plaga,,Indeterminado_SPAD,,7.086287475958258e-08,1.349915426422118e-07,0.3115243709220992,Indeterminado,Plaga
2023-05-18,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,2.989199491028914e-07,3.12610928446446e-07,0.022388042609426624,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,2.4970954596809674e-07,2.656991331869114e-07,0.031023123718112305,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,2.9481779162656305e-07,3.0708582661457887e-07,0.020382058881561412,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,9.141538421565017e-08,1.1009323624218865e-07,0.09269008930784875,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,53.675,Sana,0.255,8.710477381278013e-08,1.7183032760287829e-07,0.3272076799432902,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,0.45,1.759285333642405e-07,4.1978035637219563e-07,0.4093472956494644,Indeterminado,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,0.515,1.5659744617094577e-07,4.719054533202654e-07,0.5016810700548389,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,5.766521427109101e-08,4.822729003885625e-07,0.7864006533139825,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,5.240150855067493e-08,6.445512606352176e-07,0.8496268015065499,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,0.875,5.732418169495254e-08,6.794946517537592e-07,0.8444008782277068,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,41.825,Indeterminado,,4.686521961453435e-08,6.635697275313921e-07,0.8680661197684353,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,36.85,Indeterminado,0.86,5.0802617923523015e-08,6.42630534450123e-07,0.853475081917777,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,27.5,Plaga,0.795,6.478519930381842e-08,5.914183124017734e-07,0.8025454050514604,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,25.2,Plaga,,6.963884126758426e-08,4.7312779049850936e-07,0.7433930636414094,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,21.15,Plaga,,7.991198918934684e-08,3.2605662241692505e-07,0.6063144444928201,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,12.75,Plaga,,7.417094681223196e-08,1.5277509135997828e-07,0.34635609936534895,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,0.0,Indeterminado_SPAD,,1.0228370806838146e-07,1.6116001101553118e-07,0.22348721446798397,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,1.2748275094766938e-07,1.93009055668618e-07,0.2044554755167291,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P34,TTADDA_NARO_2023_F1P34,34,4.1837037037037,Indeterminado,,Indeterminado_SPAD,,7.724643461913732e-08,1.198217758545159e-07,0.216043679155805,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,3.01150131043125e-07,3.1430238492427136e-07,0.021370054618223534,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,2.6061091356236045e-07,2.762014065021009e-07,0.029042725654784406,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,3.084964269311795e-07,3.2197927489569895e-07,0.021385198391391243,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,9.427245703068173e-08,1.2122528546765894e-07,0.12507243985251837,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,54.025,Sana,0.355,8.721312279340376e-08,2.1866613265925557e-07,0.4297545764302303,Indeterminado,Sana
2023-06-19,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,0.615,1.507465941667821e-07,4.844669150611693e-07,0.5253671656007383,Sana,Sana
2023-06-26,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,0.51,1.403300346713924e-07,5.104711008815712e-07,0.5687468044991693,Sana,Sana
2023-06-30,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,5.921094358779958e-08,5.427333582969755e-07,0.8032676996778556,Sana,Sana
2023-07-07,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,5.454545185308384e-08,6.809819211224523e-07,0.8516834210196063,Sana,Sana
2023-07-10,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,0.87,5.96075806819179e-08,6.75041080902318e-07,0.8377249322053433,Sana,Sana
2023-07-18,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,41.0,Indeterminado,,4.6919670546718885e-08,6.427065365293953e-07,0.8639272403940403,Sana,Sana
2023-07-24,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,34.0,Indeterminado,0.85,5.322317436639617e-08,6.175855311675724e-07,0.8413163874370708,Sana,Sana
2023-07-31,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,27.75,Plaga,0.745,7.743929427660838e-08,5.667303869662951e-07,0.759568646176604,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,23.375,Plaga,,7.443254627996148e-08,4.3820127799263925e-07,0.7096073541944791,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,18.6,Plaga,,8.685007140728763e-08,3.324585508047742e-07,0.5857463128274812,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,9.45,Plaga,,7.598054043795223e-08,1.5106143692759997e-07,0.330691695698028,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,0.0,Indeterminado_SPAD,,1.1068434141707532e-07,1.70250576369543e-07,0.21202859161035545,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,1.3184654245807823e-07,1.961710834354262e-07,0.19610086745226263,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P35,TTADDA_NARO_2023_F1P35,35,4.77111111111111,Sana,,Indeterminado_SPAD,,7.530524367758166e-08,1.2136219916270492e-07,0.23418698499337315,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,2.804932493004247e-07,2.9574298433453397e-07,0.02646438065498297,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,2.1901554354793626e-07,2.403527986520314e-07,0.046449119680099356,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,2.913566695323827e-07,3.12179222848843e-07,0.03450093619835239,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,9.877336261586635e-08,1.2267773766521966e-07,0.10794425956345076,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,51.725,Sana,0.26,8.780828331275425e-08,1.8803038122499853e-07,0.3633359307339865,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,0.39,1.6824989589719943e-07,4.298921648037603e-07,0.4374249632268689,Indeterminado,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,0.4,1.565805355624774e-07,4.821069526258489e-07,0.5096802788273587,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,5.8414287059978666e-08,4.5870151909309723e-07,0.7740765748603439,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,6.039648690023266e-08,5.880403923949684e-07,0.81371668136495,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,0.73,6.755678322439705e-08,5.931990701287381e-07,0.7955166560188096,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,43.2,Indeterminado,,5.495717470191853e-08,6.277803657004736e-07,0.839009366118852,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,36.725,Indeterminado,0.83,6.275408930404373e-08,6.137470743858699e-07,0.8144745562246862,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,31.575,Indeterminado,0.745,7.965397011009936e-08,5.608270000192578e-07,0.7512682692383139,Sana,Indeterminado
2023-08-09,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,25.15,Plaga,,7.938993956769374e-08,4.2370068841410654e-07,0.6843911011176073,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,23.2,Plaga,,8.462707967020437e-08,2.814235289941849e-07,0.537620877184258,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,5.675,Plaga,,8.062078025450297e-08,1.645082912730034e-07,0.3422177161434206,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,0.0,Indeterminado_SPAD,,1.2087567114223573e-07,1.8264107416889268e-07,0.20349916102105858,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,1.48508040391626e-07,2.2144014737771894e-07,0.19714140897904492,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P4,TTADDA_NARO_2023_F1P4,4,4.08222222222222,Indeterminado,,Indeterminado_SPAD,,7.230412514865865e-08,1.341818764902637e-07,0.2996704418239904,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,2.871381211161229e-07,3.0207053898364395e-07,0.025343174462155133,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,2.2959268190679405e-07,2.5033932954241767e-07,0.04322830555306501,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,2.9715609708105663e-07,3.1880142248153563e-07,0.0351409386411094,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,1.0501654501490079e-07,1.2779635774645187e-07,0.09784600621943094,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,54.45,Sana,0.22,9.849236853223852e-08,1.560507991891575e-07,0.22612443764319834,Plaga,Plaga
2023-06-19,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,0.45,2.1883253906497363e-07,3.714913041768249e-07,0.2586017265938584,Plaga,Plaga
2023-06-26,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,0.495,2.2069135342030133e-07,4.269947474735706e-07,0.31852373204944473,Indeterminado,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,6.380885698219045e-08,3.010669244220848e-07,0.6502433966068497,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,,7.184570776274433e-08,4.7323355966827464e-07,0.7363843680888612,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,,Indeterminado_SPAD,0.835,8.543979619651484e-08,4.703696899184159e-07,0.6925572580859207,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,38.175,Indeterminado,,5.1415508988191806e-08,5.605783414015756e-07,0.8319737724310587,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,33.275,Indeterminado,0.835,6.181322175337915e-08,5.704480446075647e-07,0.8044693703628166,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,32.85,Indeterminado,0.715,7.485050736915819e-08,5.373821134422452e-07,0.7554834393830325,Sana,Indeterminado
2023-08-09,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,32.0,Indeterminado,,7.223000331231725e-08,4.3288988258406437e-07,0.714008474704422,Sana,Indeterminado
2023-08-14,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,21.725,Plaga,,7.897389933378679e-08,3.7839134528681573e-07,0.6546571902318556,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,8.75,Plaga,,8.554738384185215e-08,2.62362197598396e-07,0.5082205929039956,Sana,Plaga
2023-08-29,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,10.15,Plaga,,1.178554373742316e-07,2.3396422950134154e-07,0.3300235974817569,Indeterminado,Plaga
2023-09-04,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,4.825,Plaga,0.265,1.4114658252448696e-07,2.19999170249403e-07,0.21834006663311065,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P5,TTADDA_NARO_2023_F1P5,5,3.91333333333333,Indeterminado,0.0,Indeterminado_SPAD,,8.094835408207616e-08,1.315119762995929e-07,0.23799088576527663,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,2.722185076081244e-07,2.89327764677586e-07,0.030468116188930097,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,2.115544023243013e-07,2.3539599670451572e-07,0.05334281931959354,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,3.174546019332791e-07,3.3911089770257724e-07,0.03298421220930606,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,9.222480286080719e-08,1.1356495209623092e-07,0.10369879316819647,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,52.95,Sana,0.26,8.826450172270236e-08,2.0846641135068164e-07,0.40508725020588726,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,0.39,1.4331375632811923e-07,4.5241785587852656e-07,0.5188646921143848,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,0.575,1.1887327318010342e-07,5.171397714378496e-07,0.626192342480933,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,5.643182691251851e-08,6.088324028298811e-07,0.8303476291386664,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,,5.147700583928624e-08,7.498614776118136e-07,0.871522441758714,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,,Indeterminado_SPAD,0.815,4.6229377398728095e-08,7.006280953949187e-07,0.876202946123561,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,39.35,Indeterminado,,4.935221172715286e-08,7.365016295250703e-07,0.8743984971848905,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,36.75,Indeterminado,0.87,5.4074589592950854e-08,7.132930438576902e-07,0.8590647110048352,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,27.775,Plaga,0.82,6.944635175576335e-08,6.166578691115566e-07,0.7975632574655359,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P6,TTADDA_NARO_2023_F1P6,6,4.1477777777777805,Indeterminado,26.75,Plaga,,7.329105125482122e-08,4.3981880785264967e-07,0.7143260845452966,Sana,Plaga
